what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1273578330296
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1273578330296
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1273578330296
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1273578330296
started,bundle,com.altera.sbtgui.integration,9.1.0.222,com.altera.sbtgui.integration,1273578330296
started,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1273578330296
started,bundle,com.altera.systemconsole,9.1.0.222,com.altera.systemconsole,1273578330296
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1273578330453
started,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1273578332109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578412937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578413015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578450531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578491171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578831953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578831953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273578832031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579053953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579054671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579054671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579054828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579074468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579085328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579085328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579085421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273579089062
