what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1273849283625
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1273849283625
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1273849283640
started,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1273849283640
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1273849283656
started,bundle,com.altera.sbtgui.integration,9.1.0.222,com.altera.sbtgui.integration,1273849284468
started,bundle,com.altera.systemconsole,9.1.0.222,com.altera.systemconsole,1273849284531
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1273849284593
started,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1273849285687
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1273849285703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1273849287562
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1273849289062
stopped,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1273849289531
stopped,bundle,com.altera.debug.cdi.gdb.plugin,9.1.0.222,com.altera.debug.cdi.gdb.plugin,1273849289531
stopped,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1273849289531
stopped,bundle,com.altera.sbtgui.ui,9.1.0.222,com.altera.sbtgui.ui,1273849289546
stopped,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1273849289546
stopped,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1273849289546
stopped,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1273849289546
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1273849289593
stopped,bundle,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.ui,1273849289593
stopped,bundle,org.eclipse.cdt.mylyn.ui,5.0.1.200809120802,org.eclipse.cdt.mylyn.ui,1273849289593
stopped,bundle,com.altera.sbtgui.flash.plugin,9.1.0.222,com.altera.sbtgui.flash.plugin,1273849289593
stopped,bundle,com.altera.sbtgui.gprof,9.1.0.222,com.altera.sbtgui.gprof,1273849289609
stopped,bundle,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui,1273849289609
